comment   like                        nick     postTime reply  unlike                                user_url
                      喜欢，喜欢，很好看！！！！一集要是能再长一些就好啦！！   20.0               余生请你多多指教09995  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNTMzMTY5MDkwNA==
原本还因为是动态漫画不是常见的动漫而嫌弃，但……看下去之后，画风很好，是我喜欢的古风。剧情也...    NaN                       沙君的温妮          5天前   NaN     NaN  http://i.youku.com/i/UNTYzMTYwNjMzMg==
好看，画风在古风和逗比之间切换自如，很是受用，有些画面美得不像话，只能截图截图截图，使劲分享...   71.0                      爱你的神47  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNDI1MTgwMzg4MA==
                有意思，很喜欢古风。平时都是看日漫，但也非常喜欢古风，生在华夏真好   51.0                          光旻  2017年12月02日   NaN     NaN      http://i.youku.com/i/UMzc5NjA1MjYw
                         国漫这几年发展的好好，希望别像死灵编码一样，期待    NaN                          瞳酱          3天前   NaN     NaN      http://i.youku.com/i/UODA4ODE2Njg=
               超级好看，画风很唯美古风啊，天天看日风的看的都麻木了，希望你们加油，   24.0        腾讯用户1462600369862852  2017年12月05日   NaN     NaN  http://i.youku.com/i/UMzYyOTI5OTQ5Ng==
                         喜欢这样古韵的风格，希望继续出，想看螭吻和南风。    NaN                        胡十六_          4天前   NaN     NaN  http://i.youku.com/i/UNDk2NTA0ODI4OA==
                        我来证明，还是有人很喜欢这部动画的，不要放弃更新啊  125.0              手机用户_376001020  2017年12月01日   NaN     NaN  http://i.youku.com/i/UMTUwNDAwNDA4MA==
              为了个动漫，我居然用流量看完的，我的流量呐～流量T^T～不过真心好看。   23.0              优酷用户6794503062  2017年12月03日   NaN     NaN  http://i.youku.com/i/UNDQ0ODUwMDU5Ng==
                      喜欢，喜欢，很好看！！！！一集要是能再长一些就好啦！！   20.0               余生请你多多指教09995  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNTMzMTY5MDkwNA==
                        很好看的动漫，人物画风挺好的，加油，希望不要弃更了   12.0                     蓦然03659  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNTM0ODQ4NjUyOA==
                                   很好，中国古代神话神灵的合集   17.0                         笑、～  2017年12月02日   NaN     NaN      http://i.youku.com/i/UNTc4NjUxNDYw
                               真好啊。国产的夏目，做精细些就更好了   13.0                         微以歌  2017年12月03日   NaN     NaN  http://i.youku.com/i/UMzExNzc4MTE3Mg==
                                     很入人心，很感动，好喜欢   18.0                    谁动了我的小哈哈  2017年12月01日   NaN     NaN  http://i.youku.com/i/UNDEzODk1NTU1Ng==
                                 真的好恨呀！！！短得心痛啊！！！   15.0                       OxO谷雪  2017年12月02日   NaN     1.0  http://i.youku.com/i/UNDg1MjI4Njk4MA==
                              我很喜欢这部动画的，可不可以不要弃更啊    5.0       支付宝用户1476957078761585  2017年12月15日   NaN     NaN  http://i.youku.com/i/UNDA3MTcwMTI2OA==
                                       喜欢大神的傲娇，哈哈   16.0                    谁动了我的小哈哈  2017年12月01日   NaN     NaN  http://i.youku.com/i/UNDEzODk1NTU1Ng==
                                  做的再精细些，会超过友人帐的。    8.0        腾讯用户1476439879674258  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNDA1NTQ3MjMzNg==
                                 棒棒哒 再接再厉 就是时间太短了   10.0                       静静爱蔷薇  2017年12月01日   NaN     NaN  http://i.youku.com/i/UNDA0MzAyNzcyMA==
                                    稀饭，能不能多更点，看不够   12.0                依赖释怀55207538  2017年12月01日   NaN     NaN  http://i.youku.com/i/UMjk5OTM4MTU0OA==
                                          片头曲好听炸了    7.0                      不走感情路-  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNDkzMDkwODQ2OA==
                         挺好看的，很喜欢，剧情和画风。期待出后面的剧情。    NaN                      三月春八月夏          5天前   NaN     NaN  http://i.youku.com/i/UNTIwMTI5NjE0NA==
                                           真心水‘太棒    6.0                  Reiki_Aura  2017年12月01日   NaN     NaN  http://i.youku.com/i/UMTM5Nzc1OTY1Mg==
                                        感觉还可以啊，好看    7.0                        丶立立立  2017年12月03日   NaN     NaN  http://i.youku.com/i/UMTg0NTc4Mjc2NA==
                                               好看    7.0              微博用户4670864319  2017年12月01日   NaN     NaN  http://i.youku.com/i/UNDY4OTUwMTAxMg==
                                      喜欢的人多了！你算老几    6.0                       李小LIN  2017年12月02日   NaN     1.0      http://i.youku.com/i/UODYwNDc1Mg==
                                            不要完结啊    6.0        微信用户1506438881814424  2017年12月03日   NaN     NaN  http://i.youku.com/i/UNTIwNTU2NDE4OA==
                                              NaN    6.0              优酷用户8229112672  2017年12月01日   NaN     NaN  http://i.youku.com/i/UNDYyODExMDU4NA==
                                               好看    5.0                 颜竹汐31577863  2017年12月04日   NaN     NaN  http://i.youku.com/i/UMTYzMjgwMTM4NA==
                                 感觉有种挖了个大坑，等着我跳似的    NaN        腾讯用户1509365962082722  2017年12月07日   NaN     NaN  http://i.youku.com/i/UNTI5NjYwMzU0OA==
                                               好看    3.0       安好是晴天1484879651190315  2017年12月03日   NaN     NaN  http://i.youku.com/i/UNDM3MTA4NzAwOA==
                                               好看    3.0                     光明子1997  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNDIwMzk3NTM5Mg==
                                             好好好看    2.0                        我是肥诸  2017年12月04日   NaN     NaN  http://i.youku.com/i/UNTM3MjU0Mjc3Ng==
                                             好喜欢呀    2.0              淘宝用户6221217372  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNDczMjk3MDg5Mg==
                                   期待下一集！๑•̀ㅁ•́ฅ✧    2.0                       活捉那只秀  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNDUxNTk5OTg0NA==
                                    好看好看_(:3」∠❀)_    2.0                       活捉那只秀  2017年12月02日   NaN     NaN  http://i.youku.com/i/UNDUxNTk5OTg0NA==
                                      能说剧情有点像花千骨吗    NaN                          瞳酱          3天前   NaN     NaN      http://i.youku.com/i/UODA4ODE2Njg=
                                     可以一周两集么，奢侈一下    NaN                       懒阳阳雨妹  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNTAwMjc1MzA2NA==
                                       漫画画到这里就完结了    NaN              ykapp_mtjjgbvq  2017年12月09日   NaN     NaN  http://i.youku.com/i/UMTkxODYwMTM3Mg==
                                       掉坑里了，多久更新啊    1.0              微信用户5454495148  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNDUyNjI3NjY0NA==
                                       我等来个啥，片尾曲？    NaN                     离夏68368  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNTIwMjQ4MzM5Ng==
                                        15个亿的赞，哈哈    NaN              淘宝用户8796779904          7天前   NaN     NaN  http://i.youku.com/i/UNDE2NTEyNTAwMA==
                                        快快更新，画风更好    NaN                       1兔八歌1  2018年01月07日   NaN     NaN  http://i.youku.com/i/UNDI4MzAwMTc1Ng==
                                         只想说真的太短了    1.0                        已经别离  2017年12月05日   NaN     NaN  http://i.youku.com/i/UNDMwODA1NjU2OA==
                                          南山的声音很撩    NaN        腾讯用户1518172701397851  2018年02月09日   NaN     NaN  http://i.youku.com/i/UNTYyNDg4NTM3Mg==
                                     好看，但是结局怎么没有啊    NaN              优酷用户5529720657  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNDUzNDE0MDIxNg==
                                     好喜欢，迫不及待想看全部    1.0                       舞ever  2017年12月07日   NaN     NaN  http://i.youku.com/i/UNDE0NDkyNTQ5Mg==
                                      没了吗？还会有续集吗？    NaN                       妲己般妖娆  2018年03月07日   NaN     NaN  http://i.youku.com/i/UNDMzODYwOTQ5Ng==
                                         但愿一直这样下去    NaN              淘宝用户6862906849          2周前   NaN     NaN  http://i.youku.com/i/UNDcwNzAzOTczNg==
                                       越到后面越好看就完了    NaN             支付宝用户6157617750  2017年12月10日   NaN     NaN  http://i.youku.com/i/UNDEzNzkyMTIyOA==
                                           故事情节好！    NaN              优酷用户8946695316          6天前   NaN     NaN  http://i.youku.com/i/UNDY2NDE4MjEyOA==
                                   很喜欢😘，支持，期盼更新。    NaN             支付宝用户9121646087  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNDIxMzU1MTk3Mg==
                                        很好看，就是太短了    NaN                      萌萌哒团子呀  2018年01月21日   NaN     NaN  http://i.youku.com/i/UNTMyODQ3MjgyOA==
                                         这个是多久更新啊    1.0                     易飞宇1990  2017年12月05日   NaN     NaN  http://i.youku.com/i/UNDE1NTk1ODM0NA==
                                          剧情越看越好看    NaN                        绯村博文  2018年02月02日   NaN     NaN  http://i.youku.com/i/UMzI3NzkzNDI3Ng==
                                        超好，超美的另类！    NaN                       艾-普里特  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNTM3NTY1NzQ0OA==
                                         喜欢！看了三遍了    NaN        优酷用户1490445068761117  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNDUxNTcwNTQwMA==
                                        好看，喜欢，一直追    1.0                     l鸡尾酒-w-  2017年12月05日   NaN     NaN  http://i.youku.com/i/UNTAxNDI0OTE3Ng==
                                            非常中国风    NaN              腾讯用户5638503875  2018年03月02日   NaN     NaN  http://i.youku.com/i/UNDMyMDYyMzk2MA==
                                           更新的好慢啊    NaN               受伤的叶子21890343  2017年12月15日   NaN     NaN  http://i.youku.com/i/UMjk4ODM3NjcyMA==
                                           更新也太慢了    1.0              优酷用户6155451599  2017年12月05日   (1)     NaN  http://i.youku.com/i/UNDUyODMzODc2OA==
                                            感觉烂尾了    1.0               Jun4937149496  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNDQ2Nzg2Nzc4OA==
                                             别弃坑啊    NaN                     焦黄80202  2018年02月02日   NaN     NaN  http://i.youku.com/i/UNTU3MDMwMTM0MA==
                                            这就没了？    NaN                 game_tnff9x  2017年12月20日   NaN     NaN  http://i.youku.com/i/UMzIzNDk0OTg1Mg==
                                             想看后续    NaN                       a神经病z  2017年12月12日   NaN     NaN  http://i.youku.com/i/UMzM4MzQ0NDgzNg==
                                              停了？    NaN                     阿喽哈巴巴布鲁  2017年12月24日   NaN     NaN  http://i.youku.com/i/UMzMyODYzOTcxNg==
                                            我觉得很好    NaN              淘宝用户7960627790          2周前   NaN     NaN  http://i.youku.com/i/UNDczMTcxNDAzMg==
                                               好看    NaN                        秋香50  2018年02月28日   NaN     NaN  http://i.youku.com/i/UNDYxNjgxNTAyNA==
                                            很喜欢，，    NaN        微信用户1519111986296629  2018年02月28日   NaN     NaN  http://i.youku.com/i/UNTcwODA3MjcwNA==
                                          有第二季就好了    NaN        优酷用户1497398229187299  2018年02月27日   NaN     NaN  http://i.youku.com/i/UNDcwNDQyMDY0OA==
                                         还有吗？还有吗？    NaN          雅楠1482716432328726  2018年02月13日   NaN     NaN  http://i.youku.com/i/UNDMwOTA2NTA2NA==
                                         我能说超级喜欢么    NaN                    彤乐儿88874  2018年01月27日   NaN     NaN  http://i.youku.com/i/UNTU1NDgzNTQ2NA==
                                             不要放弃    NaN         傅建淼1493898769943270  2018年01月11日   NaN     NaN  http://i.youku.com/i/UNDYwODU0Mzc4OA==
                                               等更    NaN                     梦比优斯mmm  2017年12月24日   NaN     NaN  http://i.youku.com/i/UMjkxNDkxMTkyMA==
                                         挺好看的一部作品    NaN                       珊宝Say  2017年12月24日   NaN     NaN  http://i.youku.com/i/UNDE2NjAzNTkyOA==
                                              很喜欢    NaN                 game_tnff9x  2017年12月20日   NaN     NaN  http://i.youku.com/i/UMzIzNDk0OTg1Mg==
                                             快更新吧    NaN              微信用户7613670701  2017年12月17日   NaN     NaN  http://i.youku.com/i/UNDY3MjE2Njg2OA==
                                         好看支持继续更新    NaN              优酷用户6396291738  2017年12月14日   NaN     NaN  http://i.youku.com/i/UNDYyNTU1NTAxMg==
                                           很好的动漫呀    NaN             优酷手机用户_5c1qd1zs  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMjg4NzI3MTYyNA==
                                            喜欢、支持    NaN              微信用户6066043012  2017年12月13日   NaN     NaN  http://i.youku.com/i/UNDM3Njg5NzA5Mg==
                   第二季第二季第二季第二季第二季第二季第二季第二季第二季第二季    NaN                       a神经病z  2017年12月12日   NaN     NaN  http://i.youku.com/i/UMzM4MzQ0NDgzNg==
                                        为什么不出第二季呢    NaN                       a神经病z  2017年12月12日   NaN     NaN  http://i.youku.com/i/UMzM4MzQ0NDgzNg==
                                              NaN    NaN                       小小黑狗狗  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNDYxMzAzNzM3Mg==
                                          什么时候更新啊    NaN                     离夏68368  2017年12月10日   NaN     NaN  http://i.youku.com/i/UNTIwMjQ4MzM5Ng==
                                         喜欢……很好看啊    NaN                       丹丹淡淡9  2017年12月10日   NaN     NaN  http://i.youku.com/i/UNDM3MDg2NDc2NA==
                                           终于又更新了    NaN                       断桥亦残梦  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNDIyNjI0MDgzMg==
                                           男主配音喜欢    NaN                     赵敏的过河小马  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNDgxMzMzODEyMA==
                                           怎么不更新了    1.0                     美霞19051  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNTIxMjI5NjI3Ng==
                                            完结了吗？    1.0        微信用户1511961257805430  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNTM4NDkxNTQzNg==
                                               好看    1.0                     duhoobo  2017年12月07日   NaN     NaN      http://i.youku.com/i/UNzMyMzUwOTI=
                                               好看    1.0                       好甜的诗音  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMzE2ODczMjQ0NA==
                                               好看    1.0                     偏头痛110_  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMjY5NzY3OTk2MA==
                                          什么时候更新啊    1.0                        陈文健a  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDkyNDg2MTQ4MA==
                                       很喜欢，很期待，加油    1.0        微信用户1508063082860647  2017年12月05日   NaN     NaN  http://i.youku.com/i/UNTI1NzQxMzkxNg==
 典型中国风动漫，虽然短，画风、故事的完整性都很好，就典型中国风来说是很棒，希望可以有续集，加油！   76.0                         哈鲁铁  2017年12月15日   (3)     1.0  http://i.youku.com/i/UNDMwNzA4NzUwNA==
刚还很激动看到终于更新了一集，兴奋的点开结果一看标题 what？？！完结？哪个完结？？？一看...   38.0                          光旻  2017年12月12日   NaN     NaN      http://i.youku.com/i/UMzc5NjA1MjYw
我只想知道什么时候出后续啊，我想知道南山和小师妹还有什么后续啊！！！第二季什么时候出！！！！...   33.0        微信用户1515166860967364  2018年01月15日   (1)     NaN  http://i.youku.com/i/UNTUwNDY4MzAxNg==
             编剧大大，快点告诉我，你们在以后实力和资本能支持运转之后，还会再卷土回来   30.0              手机用户_376001020  2017年12月11日   NaN     1.0  http://i.youku.com/i/UMTUwNDAwNDA4MA==
真的好好看，连着就把十八集看完了，很期待以后的剧情。不希望有女主和男主感情线，对女主无感，男...    8.0                XantheBeauty          1周前   NaN     1.0  http://i.youku.com/i/UMzE3MDQ3NTg4NA==
  故事条理清晰，情节紧凑，衔接完美，完全没有空白，人物的个性特点显明，画风更是没的说，等待更新～    8.0        微信用户1520074372778106  2018年03月12日   (1)     NaN  http://i.youku.com/i/UNTczMDEyODM4OA==
我只想知道什么时候出后续啊，我想知道南山和小师妹还有什么后续啊！！！第二季什么时候出！！！！...   33.0        微信用户1515166860967364  2018年01月15日   (1)     NaN  http://i.youku.com/i/UNTUwNDY4MzAxNg==
 典型中国风动漫，虽然短，画风、故事的完整性都很好，就典型中国风来说是很棒，希望可以有续集，加油！   76.0                         哈鲁铁  2017年12月15日   (3)     1.0  http://i.youku.com/i/UNDMwNzA4NzUwNA==
额……意思没了！还有对吧，可别让人等太久，很好看的嘞就像中国惊奇先生一年咯都没见来下一季，而...   18.0                    清茶一曲在壶一歌  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDc0ODM3MDgzNg==
     第一集感觉可能不好看，可是越看越觉得很感动！！！中国风的元素更是美轮美奂！希望有新的续集   13.0        腾讯用户1513704998513674  2018年01月20日   NaN     NaN  http://i.youku.com/i/UNTQ0NjE4Mjc5Ng==
刚还很激动看到终于更新了一集，兴奋的点开结果一看标题 what？？！完结？哪个完结？？？一看...   38.0                          光旻  2017年12月12日   NaN     NaN      http://i.youku.com/i/UMzc5NjA1MjYw
             编剧大大，快点告诉我，你们在以后实力和资本能支持运转之后，还会再卷土回来   30.0              手机用户_376001020  2017年12月11日   NaN     1.0  http://i.youku.com/i/UMTUwNDAwNDA4MA==
                  很好看，有点古蕴，融入动漫还是别有趣味的，中国风。喜欢，有个性    2.0                  vic11apple  2018年02月21日   NaN     NaN  http://i.youku.com/i/UMjkzNjY4Njk1Mg==
             人物画风还是很有特点的，特别是两个男主人公，故事线也很流畅。希望能看到2    NaN        微信用户1512904451671748          1周前   NaN     1.0  http://i.youku.com/i/UNTQxMjY0NDE3Mg==
    好看好看，太完美了，也充有基情，好看，好有戏。爱爱了。没办法谁叫我是超级大腐女呢，好爱哦。   12.0                        凌寒雪洛  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMzExNzk4NzQwOA==
很棒，看完了还在回味着，超级喜欢的(≧ω≦)/特别是最后那一下，瞬间戳中了我心啊啊啊啊啊Ｏ(...    NaN                          赤竺  2018年03月06日   NaN     NaN      http://i.youku.com/i/UMzA3NTk3OTA4
     我刚看到推荐，以为更新了，好吧，是我期望太高。虽然是有声漫画，但是画风超喜欢，期待有后续    1.0                 哎呦呦我的名字被占用了  2018年02月11日   NaN     NaN  http://i.youku.com/i/UMTU4ODMyODI5Mg==
  刚开始看会感觉很尴尬，但是看下去你就会发现其实还可以，画风和剧情都可以，很有中国自己独特的魅力   13.0                     王毛毛的小可爱  2018年01月06日   NaN     NaN  http://i.youku.com/i/UNTMwNTE2MzIzMg==
                        希望还能有好思路然后加更故事真的，第一次这么喜欢。   12.0                       山东-蚀骨  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMzIyOTU0MzMxMg==
                      很棒的画风，有中国的味道，看到弹幕里面说不好的，很生气   11.0                       柒染_柒柒  2017年12月15日   NaN     NaN  http://i.youku.com/i/UMzM1MzEwODc1Mg==
                          很好看、故事也很好、个人认为比夏目友人帐好看些    1.0        微信用户1504197003847748          1周前   NaN     NaN  http://i.youku.com/i/UNDk2MDAwMDk3Ng==
                      真的好看。好久没看过这么好看的动画片了。浓浓的中国风…    1.0        优酷用户1519058518258974  2018年02月21日   NaN     NaN  http://i.youku.com/i/UNTcwNTQ1MDY4NA==
                      不要 啊 不要离开我！求大神投资 我要看第二部，第二部    5.0                        君藤茉矷  2018年01月09日   NaN     NaN  http://i.youku.com/i/UNDM2Nzc3NTA0NA==
                             完结也是上集的事吧 这整个就是一混剪嘛！    6.0                        WJ耗子  2017年12月14日   NaN     NaN      http://i.youku.com/i/UMTY2OTIwODQ4
                           喜欢，剧情很好，中国风很美。就是太短了！郁闷    2.0              淘宝用户7621012722  2018年01月23日   NaN     NaN  http://i.youku.com/i/UNDcxOTE2Njk1Mg==
                              完结了这就完结了？！！！！卧槽，坑娃啊   10.0              土豆用户_384319623  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMTUzNzI3ODQ5Mg==
                              我的南山，每集短就算了，还那么快完结了    2.0                     wzj0016  2018年01月02日   NaN     NaN  http://i.youku.com/i/UMTcwMzYxODg0MA==
                                       该剧脑洞好大！很好看    7.0             支付宝用户6555900619  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDExODc3NTc2NA==
                                  等了一周等来了主题曲，剧呢？！    6.0              优酷用户5401843597  2017年12月11日   (1)     NaN  http://i.youku.com/i/UNDY4OTg1MTk4MA==
                                 我不接受这么好的剧本这样就完结了    3.0              手机用户_376001020  2017年12月11日   NaN     NaN  http://i.youku.com/i/UMTUwNDAwNDA4MA==
                         激动的以为更新一集了，我去……骗人＜(｀^´)＞    4.0       支付宝用户1477845486649351  2017年12月16日   (1)     NaN  http://i.youku.com/i/UNDEwNDA5NTMwOA==
                                            意犹未尽啊    6.0                 wanliping66  2017年12月13日   (1)     NaN  http://i.youku.com/i/UNDE1MTY3NjIyOA==
                                         我读书少这是完结    7.0                       会倾听的鱼  2017年12月13日   (1)     NaN  http://i.youku.com/i/UNDE0NzYxNDE0OA==
                                          看了假的完结篇    7.0                       W悠悠兔W  2017年12月14日   NaN     NaN  http://i.youku.com/i/UMzI2MzE5Mzk2OA==
                                 嗯嗯？？！完结？？！假的吧！！！    7.0                       活捉那只秀  2017年12月13日   NaN     NaN  http://i.youku.com/i/UNDUxNTk5OTg0NA==
                           我去，这最后一集就是为了告诉我们完结了？？？    3.0                        袖子先森  2017年12月15日   NaN     NaN  http://i.youku.com/i/UMTk3MzI0ODIyNA==
                                     希望能继续出，画风美美美    4.0                      丨半夏时光i  2017年12月11日   NaN     NaN  http://i.youku.com/i/UMzY1MzI2NDM5Ng==
                                   无语，这就是结局？！我去……    5.0        腾讯用户1507037060288591  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNTIyNTQzMTQyMA==
                                       这就完结了，好坑！！    4.0                     李晓凤love  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNDI2NDk1MzA5Ng==
                                       我真心以为有一集的。    4.0        微信用户1511961257805430  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNTM4NDkxNTQzNg==
                                  看样子是坑挖大了，填不了了吧？    3.0                    城南旧夢0012  2017年12月11日   (1)     NaN  http://i.youku.com/i/UMTYxNDcwNjI2MA==
                                           这就没了？？    4.0                         念西君  2017年12月11日   NaN     NaN  http://i.youku.com/i/UMTg2ODQ5NzgwMA==
                                              好短啊    4.0                         聆听霓  2017年12月12日   NaN     NaN      http://i.youku.com/i/UMzI1Nzg0ODY4
好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看...    1.0       支付宝用户1503807731086636  2018年01月27日   NaN     NaN  http://i.youku.com/i/UNDk0MzUxMDkzMg==
                                        就这样完了，好坑啊    4.0                         慕子靓  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNTAxNDE0ODQ3Ng==
                                 追了这么久，等到更新，居然是首歌    2.0        腾讯用户1468396417297283  2017年12月14日   NaN     NaN  http://i.youku.com/i/UMzc5NDkzNDAyOA==
                                追啊追，what?完结了？我的南山    3.0                    kakaxitu  2017年12月15日   NaN     NaN  http://i.youku.com/i/UNDE5MjMwMzAyMA==
                                 看完了！完结撒花，感觉意犹未尽啊    NaN                         夏阜东          5天前   NaN     NaN  http://i.youku.com/i/UNDkwMDk4Nzk0MA==
                                   剧情很棒，正经感人中又很爆笑    2.0                     小丸子快扎死他  2017年12月17日   NaN     NaN  http://i.youku.com/i/UMjkzNDMyMDk2MA==
                                 好不容易等到更新，竟然告诉我完结    2.0              淘宝用户6349408504  2017年12月14日   NaN     1.0  http://i.youku.com/i/UNDcyMzkxODY1Mg==
                                          什么时候再出啊    3.0             优酷手机用户_gt3vvhte  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMzE4NTE1NjQ4MA==
                            貌似还没看过瘾 来了句 完结？呼？为啥😂    NaN                        气质梓晨  2018年02月21日   NaN     NaN  http://i.youku.com/i/UNTM5Mzc1NjQ2NA==
                                    好看 真心很不错 脑洞很好    2.0        微信用户1512987766179583  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNTQxNzUxODc3Ng==
                                   感觉剧情刚开始啊，希望出续集    2.0        微信用户1467514021235801  2017年12月16日   NaN     NaN  http://i.youku.com/i/UMzc3Mjk3NzU1Ng==
                                        18集的歌曲叫啥？    2.0        优酷用户1467120134196622  2017年12月15日   (1)     NaN  http://i.youku.com/i/UMzc2NDI1MDM4MA==
                                         什么时候还会更新    2.0              微信用户6502050660  2017年12月15日   NaN     NaN  http://i.youku.com/i/UNDM5NDYxMjI0NA==
                                        兄弟情吗 哈哈哈哈    2.0        微信用户1507021498395829  2017年12月14日   NaN     NaN  http://i.youku.com/i/UNTIyNDAwOTY0NA==
                                           还有下一季么    2.0          图图1492405944153272  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDU2NDkyMjQzMg==
                           南山好帅啊！！！！！！！！！！！啊！！！！！    2.0           liyanhuan52053509  2018年01月18日   NaN     NaN  http://i.youku.com/i/UNTI4NDAwNjIwOA==
                                 没了？这难道不是故事才刚刚开始？    2.0                      我愿此生不负  2017年12月28日   NaN     NaN  http://i.youku.com/i/UNDAwNjQwNDYzNg==
                                              。。。    2.0                        丶立立立  2017年12月18日   NaN     NaN  http://i.youku.com/i/UMTg0NTc4Mjc2NA==
                                            就这样完了    2.0        微信用户1513145674547732  2017年12月16日   NaN     NaN  http://i.youku.com/i/UNTQyNTE0ODU1Ng==
                                           这不是坑我蛮    2.0        优酷用户1467120134196622  2017年12月15日   NaN     NaN  http://i.youku.com/i/UMzc2NDI1MDM4MA==
                                            表示没看够    2.0              微信用户6502050660  2017年12月15日   NaN     NaN  http://i.youku.com/i/UNDM5NDYxMjI0NA==
                                             太好看了    2.0              微信用户6502050660  2017年12月15日   NaN     NaN  http://i.youku.com/i/UNDM5NDYxMjI0NA==
                                            最后一集？    2.0                       断桥亦残梦  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNDIyNjI0MDgzMg==
                                              NaN    2.0              优酷用户8229112672  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDYyODExMDU4NA==
                             感觉故事才要开始，结果告诉我完结了...    1.0             支付宝用户9214575494  2017年12月19日   NaN     NaN  http://i.youku.com/i/UNDM3MjMyNjUwOA==
                                   最可恶的不是鬼神，还是人类！    1.0                   锐意进取de熊孩子          5天前   NaN     NaN  http://i.youku.com/i/UNTQ0OTQ5MjcyOA==
                                 一开始看不怎么样，后面越看越好看    NaN                   锐意进取de熊孩子          5天前   NaN     NaN  http://i.youku.com/i/UNTQ0OTQ5MjcyOA==
                                   还写下部么？不是还没成仙么！    1.0                        行云陌客  2017年12月24日   NaN     NaN  http://i.youku.com/i/UMjkwNzMyOTkwMA==
                                            国漫洋气了    NaN                        小沫冰琰          2周前   NaN     NaN  http://i.youku.com/i/UNDkxMzQxMzU2NA==
                                        喜欢呐！祝越来越好    NaN                       小号的会员          1周前   NaN     NaN  http://i.youku.com/i/UNDAxNjc4ODk0OA==
                              好棒好棒好棒，南山好帅，期待下一部💕    1.0        微信用户1512970403311829  2018年01月09日   NaN     NaN  http://i.youku.com/i/UNTQxNTIyMzI1Mg==
                                       虎头蛇尾赶紧出第二季    1.0                     白雪44317  2018年01月08日   NaN     NaN  http://i.youku.com/i/UNTIzMzAxMzk5Ng==
                                  不错，感觉是美好的友情(ˇˇ)    1.0                       织目组v5  2017年12月20日   NaN     NaN  http://i.youku.com/i/UNDI2NjAzNTU5Mg==
                                         很好，希望有续集    NaN                     奥康纳桑oTo          2周前   NaN     NaN  http://i.youku.com/i/UNDk2ODc3NDY0NA==
                                       小师妹是打酱油的吗？    NaN                 库克拉99302043  2018年01月28日   NaN     NaN  http://i.youku.com/i/UMTk2MTY4MTU0NA==
                                        这特喵的就完结了？    1.0                     闪闪发光花楹酱  2017年12月17日   NaN     NaN  http://i.youku.com/i/UMzE1NDYxOTMzMg==
                                    原来古风的动画这么好看的啊    NaN                     陆六六六六六六  2018年02月24日   NaN     NaN  http://i.youku.com/i/UMzc3MDA1NTExNg==
                                            苦等第二季    NaN                     鱼小妖0410  2018年03月04日   NaN     NaN  http://i.youku.com/i/UNTAwNzg5MjQ4MA==
                                           这就结束了吗    1.0                        苍狼不死  2017年12月19日   NaN     NaN  http://i.youku.com/i/UNTQzODMwMzk4OA==
                                   歌好听，感觉国漫的歌，都好美    1.0                    舍我其谁不舍不得  2017年12月18日   NaN     NaN  http://i.youku.com/i/UNDU2MzkxNzc3Ng==
                                      很好看啊！希望越做越好    1.0             给自己取一个好听的名字有如登天  2018年01月11日   NaN     NaN  http://i.youku.com/i/UMzYwMTkwMTI4NA==
