content  playCount name
                                    我超喜欢林小帅的双枪超帅的          0  枪神记
                                 吉尔在游戏里是个英雄人物这吗厉害          0  枪神记
                                           嗯，希望快点          0  枪神记
                                      我也是呀 好想看下一步          0  枪神记
                                           用的都是大白          0  枪神记
                    好6月我等可是我希望你一次更完不要跟别的动漫一样一集一集更          0  枪神记
                                       第二季啥时候出呢？？          0  枪神记
                                 为什么没有更新。。啊啊啊啊啊啊啊          0  枪神记
                                   66666666666666          0  枪神记
                                     林小帅是生死回放的男主角          0  枪神记
                                      还有没有了，刚看就没了          0  枪神记
                                  ....&#039;清明爹呵呵          0  枪神记
                                             你在逗我          0  枪神记
                                          一周更新两集。          0  枪神记
                                      真心疼那只鹿，，，，，          0  枪神记
                            他说看春晚……什么是春晚？这能算，高级黑吗          0  枪神记
                                       又水了一集。 。。。          0  枪神记
                                  不是前几集都死了吗？怎么又活了          0  枪神记
                                     天美的名声真是越来越大了          0  枪神记
                                       还不如超神学院雄兵连          0  枪神记
                                不就是枪斗术吗，我还以为多厉害呢。          0  枪神记
                                           什么时候更新          0  枪神记
                                           开头真是酷逼          0  枪神记
                                还有什么好看的动漫，知道的给我说下          0  枪神记
                                  挺好看的动画，在国产里算不错的          0  枪神记
                                               可以          0  枪神记
                           怎么又是大结局了？？？我还等着更新呢，又跑了          0  枪神记
  要不要脸啊！明明是24集，才更新12集现在居然说下部，国漫只有[秦时明月][雄兵连]才是最棒的          0  枪神记
                             游戏玩过，动漫做的不错，可是怎么才12级          0  枪神记
                                 12集是一部\n。？。。！？。？          0  枪神记
                                            年轻就是好          0  枪神记
                                         号都卖了，还看吊          0  枪神记
                                       怎么像天天酷跑。。。          0  枪神记
                                     开头666啊！66666          0  枪神记
                                  充钱人物果然不是平民可以比的！          0  枪神记
                           太渣渣！没看过这么渣的，看了太想发火了。操操          0  枪神记
                                           凌不是他妹吗          0  枪神记
                                           好看的点个赞          0  枪神记
                                       额……男女主是谁啊？          0  枪神记
                                           好像枪灵计划          0  枪神记
                                               快点          0  枪神记
                                             快点更新          0  枪神记
                                       6月就开播了。。。。          0  枪神记
                                       饕餮。。。。。。。。          0  枪神记
                                       感觉没意思，，，，，          0  枪神记
                                      好想看 什么时候更新啊          0  枪神记
                                     更新的太慢了阿！！！！！          0  枪神记
                                      枪神纪充钱少根本玩不了          0  枪神记
                                      这就没了？卧槽卧槽卧槽          0  枪神记
                                   才发货叫姐姐古古怪怪咕咕咕咕          0  枪神记
                                                额          0  枪神记
                                   下一步快点来。期待。。。。。          0  枪神记
                                      x h d h m z          0  枪神记
                                              辣眼睛          0  枪神记
                                       6月回归你逗我呢，。          0  枪神记
                                    下呢？什么时候有，，，，，          0  枪神记
                                              真扯蛋          0  枪神记
                                              。。。          0  枪神记
                                      很喜欢凌绝的很不错👍          0  枪神记
                                          我希望有第二季          0  枪神记
                                上部什么时候啊？ 下部这么快快完了          0  枪神记
                                      主角光环真是令人惊讶。          0  枪神记
                             有两个人的配音是镇魂街的，主演和鬼符三通          0  枪神记
                          我猜小帅暴走以后的结果第一季完结了还得留个悬念          0  枪神记
                                 枪神尤里？这么像兰陵王的隐刃？！          0  枪神记
                                           我帅不帅 帅          0  枪神记
                                     院长好像安西教练，有木有          0  枪神记
                                        枪都不用换子弹的。          0  枪神记
                                         怎么感觉是在吃鸡          0  枪神记
                                能不能剧情化点 怎么看都是在刷副本          0  枪神记
                                     太土了，没有意思。太假。          0  枪神记
             唉，这游戏也回不到以前了，自从天美进来后，一切都废了，玩了几年我也退游了          0  枪神记
                                       .永西.永西..永西          0  枪神记
                                 不是24集吗，下一部什么时候有啊          0  枪神记
                          不是有24集吗，更新到11集就说要没了。。。。          0  枪神记
                            完了吗？在漫画中刀锋双枪吉尔是从小玩到大的          0  枪神记
                              小帅的那首歌叫什么，知道的回复，谢谢。          0  枪神记
                        。。。枪神纪里面小帅貌似是银发吧 还没完全觉醒吗？          0  枪神记
                                 毛线 24集你说大结局 去你玛德          0  枪神记
                                      枪神𡯁里还不错还很帅          0  枪神记
                       看衣服应该修是男医生把，然后研究，然后把自己xxoo          0  枪神记
                     😔😁😁😁😁😁😁😁😁😁😁😁😁😁          0  枪神记
                            我不知道游戏里的狙是不能这样飞来飞去的吗，          0  枪神记
                           这个系列太慢了，为什么不能一个星期多发布几集          0  枪神记
                 为什么我找不到《枪神纪》里面的歌，为什么？难道是打开的方式不对吗          0  枪神记
                             说话啊。快说话。说话现在你是流氓是不是？          0  枪神记
                               什么时候更新啊！得等到星期五才能更新          0  枪神记
                                         还是九点九点开门          0  枪神记
                              这导演真是的13集还没出就下个六月才出          0  枪神记
                             但生化浩劫更新后枪神纪玩枪神纪就开始卡了          0  枪神记
                                 我叉，明明12级，还标签24级，          0  枪神记
                                     第7 好红红火火恍恍惚惚          0  枪神记
                                          新集太慢但我看          0  枪神记
                                   林小帅好会耍帅，真服了他了。          0  枪神记
                                             更新太慢          0  枪神记
                                                .          0  枪神记
                                       么不更新几集一百集好          0  枪神记
                                            玩过两三天          0  枪神记
                                     这动漫是屎了吗？。。。。          0  枪神记
                                    水了一季主线还没有交待清楚          0  枪神记
                        (码55555555555555555555555          0  枪神记
                                       孙尚香的大小姐驾到，          0  枪神记
                                          是不是死一个。          0  枪神记
                                     我的小文呢？怎么不更了？          0  枪神记
                               2018夏再见?卧槽，那不得四五个月          0  枪神记
                                          全职高手的配音          0  枪神记
                                       设身处地试试是撒说说          0  枪神记
                                    马可波罗？百里玄策？露娜？          0  枪神记
                                      死神，源氏，黑白合😳          0  枪神记
                                   挺棒的 加油 希望游戏能复活          0  枪神记
                                     凉凉。。。。。。。。。。          0  枪神记
                                      饕餮\n！！！！！\…          0  枪神记
                           尼玛 智商就这么高了 葫芦娃比你更适合成年人          0  枪神记
                                      林小帅最帅，林小帅最帅          0  枪神记
                                      bfijfehevcb          0  枪神记
                                   还没看五分我就想吐了，装b番          0  枪神记
                                              NaN          0  枪神记
                          为每个人物做了一次深入介绍，同时也是为了水视频          0  枪神记
                                      神呀？？？？！？！！！          0  枪神记
                                       6月我都毕业了0.0          0  枪神记
                           这第一集播出也太少了吧，起码30多级的给我。          0  枪神记
                                       中很搞笑的希望再出现          0  枪神记
                                       强神这路下及有没有人          0  枪神记
                                     与荣耀里主角配音很像啊。          0  枪神记
                                       更新呢……这些问题是          0  枪神记
                                    怎么那么想云天河配的音呢！          0  枪神记
                                   我去，刚看进去，就不更了😱          0  枪神记
                                       不是说好周五更新吗？          0  枪神记
                                    机器人大战吗，为什么没有血          0  枪神记
                                               哈哈          0  枪神记
                                    这歌原版是谁啊，求大家回复          0  枪神记
                                       喜欢喜欢喜欢喜欢喜欢          0  枪神记
                                      第二部什么时候上映呀？          0  枪神记
                             从飞机上跳下来，不用降落伞，我。。。。。          0  枪神记
                                     吉尔好帅，喜欢！😘😘          0  枪神记
                                       这不是演习吧…………          0  枪神记
                                       广告半分钟醉了，……          0  枪神记
                                       激动激动啊啊啊啊！！          0  枪神记
                                        吉尔 是不是女双枪          0  枪神记
                                     哈哈哈哈哈哈哈哈吞吞吐吐          0  枪神记
                                           兰陵王花木兰          0  枪神记
                                  更新的太慢了一个星期更新两集吧          0  枪神记
                                              米娅？          0  枪神记
                                    不更新了吗，为什么不更新了          0  枪神记
                     总共十二集这里一多半第一集都看过了还说大结局糊弄大爷的吧          0  枪神记
                                       大片？我笑了。。。。          0  枪神记
                                   枪神纪有游戏，就是没人而已玩          0  枪神记
                                      枪神的基因锁是小帅的额          0  枪神记
                                   喵的！这广告……莫名其妙好怪          0  枪神记
                                     更新好慢 看的人很不舒服          0  枪神记
                            话说如果我没记错的话。。。凌是他妹吧。。。          0  枪神记
                                      超好看ヾ(✿ﾟ▽ﾟ)ノ          0  枪神记
                                      哈哈哈哈哈还好还好合集          0  枪神记
                                     不好好vv好处费好v吃饭          0  枪神记
                           你们太底下👇，😏😏😏😏😏😏😏          0  枪神记
                                    修是gay隐？这是隐藏戏份          0  枪神记
                                     穿安全裤差评 应该穿胖次          0  枪神记
                                       什么时候出来第二部～          0  枪神记
                                      导演你家死人了？？？？          0  枪神记
                                           要乖乖的哦！          0  枪神记
                                    我自想说，看的是内涵不段子          0  枪神记
                                           能更新俩集不          0  枪神记
                                       你大爷好逆天的情节啊          0  枪神记
                                            不行窃预兆          0  枪神记
                                             来看凌的          0  枪神记
                                          又是一部好作品          0  枪神记
                 更新太慢了，有没有下一季都另说，实在是让人难以相信作者能做出来吗          0  枪神记
                                 来看这里傲娇的杰大…噢，不，是听          0  枪神记
                                      假截图。。。。。。。。          0  枪神记
                                    快更新，为什么只有一几能看          0  枪神记
                               角主真孝顺为了找爸妈拼死👍👍👍          0  枪神记
                                    日嘛哦，第二部什么时候出啊          0  枪神记
                                     万人敌系列？额呵？。。。          0  枪神记
                                 帅，原来就想看了，希望有爱情故事          0  枪神记
                                              必须的          0  枪神记
                                       枪神纪还有人玩吗？？          0  枪神记
                                               🤗          0  枪神记
                                    还要不要脸了？？？？？？？          0  枪神记
                                   那么什么时候出枪神纪二部动漫          0  枪神记
                                54558996666666666          0  枪神记
                                       什么时候更新下一季啊          0  枪神记
                                   有点像天天酷跑里的刀锋和小帅          0  枪神记
                                         还不如斗罗大陆呢          0  枪神记
                                    这不是天天酷跑吗？\n呵呵          0  枪神记
                                     555555555555          0  枪神记
                                       小帅终于继承枪神了，          0  枪神记
                                                啊          0  枪神记
                                     基因锁不是无限恐怖记得吗          0  枪神记
                                    都快成鬼区的枪神纪来出动漫          0  枪神记
                                      枪神纪🔫！！！！！！          0  枪神记
                                          君莫笑！我叶神          0  枪神记
                                       为什么有广告，为什么          0  枪神记
                                    第一集就表达了充钱的重要性          0  枪神记
                                      6月几号出啊？ 谁知道          0  枪神记
                                       网通路过 支持加油啊          0  枪神记
                                                o          0  枪神记
                                               好看          0  枪神记
                                      太慢了怎么这么久才能看          0  枪神记
                                                牛          0  枪神记
                                       神画风。表示看不下去          0  枪神记
                                          枪神你还有我们          0  枪神记
                                    原来没下啊，，怎么还没更新          0  枪神记
                                            游戏很好玩          0  枪神记
                            收拾收拾收拾收拾收拾收拾收拾收拾三生三世十          0  枪神记
                                     要等下一秀啦，过的真快。          0  枪神记
                                    真的？多少集才有的。。。。          0  枪神记
                                    跪求出枪神再把枪神模式回归          0  枪神记
                                  能不能快点更新，我快等不及了。          0  枪神记
                                    更新太慢了，，，，，，，，          0  枪神记
                                      小萝莉好像穿越火线的瞳          0  枪神记
                                     Miracles ...          0  枪神记
                                      感觉想游戏画面配的音！          0  枪神记
                                       6666666666          0  枪神记
                           枪神纪，游戏不错，没想到连续剧会是这样，呵呵          0  枪神记
                                谁知道公众号送的vr什么时候发给我          0  枪神记
                                       感觉比游戏有意思多了          0  枪神记
                            我就是枪神纪玩家，我玩绝地求生基本局局吃鸡          0  枪神记
                                    什么时候可以出枪神纪手游啊          0  枪神记
                                 4646464646464646          0  枪神记
                                  这12集出来和没出有什么区别？          0  枪神记
                                            逆战的蝎王          0  枪神记
                                       游戏改编，必属烂片。          0  枪神记
                                 领母个机。老是这样。当一半就没了          0  枪神记
                                    放屁 我才是第一 你算老几          0  枪神记
                                 母猴都有了后面会不会有母狙母导弹          0  枪神记
                                       什么东西哦莫名其妙滴          0  枪神记
                                                o          0  枪神记
                                      很好？什么时候出第二季          0  枪神记
                                  广告太狗了，老说买车，有屁用啊          0  枪神记
                                       米亚他们不会真死了吧          0  枪神记
                                      呵呵，自我觉得还可以吧          0  枪神记
                                     太名学生在学校里最喜欢，          0  枪神记
                                就是个废物 还枪神 浪费我睡觉时间          0  枪神记
                                    小帅 刀妹 猫小萌 酷跑。          0  枪神记
                                       更新希望快点，更长点          0  枪神记
                                     每星期五，十二点更新一集          0  枪神记
                                      还可以，不错，歌很好听          0  枪神记
                                       都市鬼皇好丰富非常v          0  枪神记
                                      上部\n已经完结啦醒醒          0  枪神记
                              在我心里只有枪神尤里，没有非主流林小帅          0  枪神记
                                      9个角色陆续死完的节奏          0  枪神记
                                        什么时候更新啊 。          0  枪神记
                                    刚来主角就死了？？什么情况          0  枪神记
                                       枪神纪这个游戏我玩过          0  枪神记
                                    这是什么玩意 草浪费我表情          0  枪神记
                                               东东          0  枪神记
                                          这游戏外挂太多          0  枪神记
                                沙发 🛋️...........          0  枪神记
                                       这你们就不懂了。。。          0  枪神记
                感觉不妙啊，又跟英雄搭钩了，别又什么生化浩劫，别像漫画那个样子。。          0  枪神记
                                    我才看到我11遗憾我们看到          0  枪神记
                                       那个好心人发我12集          0  枪神记
                                          心疼男主的蛋蛋          0  枪神记
                                    这算侵权吧，还有这样配音的          0  枪神记
                                  更新太慢，希望听听大家的意见。          0  枪神记
                                       玩王者荣耀玩多了，！          0  枪神记
                                       喜欢喜欢喜欢喜欢喜欢          0  枪神记
                                      为什么不能取关啊？求助          0  枪神记
                                  我问一下，第二季，什么时候出？          0  枪神记
                                   五个月怎么还没更新？？？？？          0  枪神记
                                 这个坎，怎样，咋这么好看呢，这个          0  枪神记
                                       喜欢喜欢喜欢喜欢喜欢          0  枪神记
                                  怎么这么好看，却又更新的很慢！          0  枪神记
                                              666          0  枪神记
                                     拉出来毙掉3小时这个作者          0  枪神记
                          讷讷 表示好想叫凌做闺蜜不过可能她都不会理我吧          0  枪神记
                          我很早就开始玩这个游戏了，如今出了个动画，真好          0  枪神记
                                       你们有谁是内测玩家？          0  枪神记
                                            大家新年好          0  枪神记
                                       怎么美更新好气人啊？          0  枪神记
                                  黑色的😜😜 哈哈😄\n逗          0  枪神记
 才开始看这部电视，你们说还有什么超看的出来，你们发给我最强的那家伙的照片给我发给我，求求你们了。          0  枪神记
                                          谷野是海德薇丽          0  枪神记
                                     毛。。。。。。。。。。。          0  枪神记
                                      打击7空虚警服对入党街          0  枪神记
                                       吉尔姐真的霸气啊啊啊          0  枪神记
                                       好看古古怪怪古古怪怪          0  枪神记
                                      好看，但更新太慢了好慢          0  枪神记
                                             百里守约          0  枪神记
                                    额额，尼玛的，怎么还没更新          0  枪神记
                                  哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈          0  枪神记
                                    3G更丰富哈哈哈哈哈哈哈哈          0  枪神记
                                     ffgtrdfggggg          0  枪神记
                                 这是什么系列的 哪位告诉我 忘了          0  枪神记
                                  能确定给青少年看吗？我邪恶了？          0  枪神记
                                      还是以前的天美好。真的          0  枪神记
                                       貌似是暑假在更下部吧          0  枪神记
                                       吉尔是小帅的姐姐吗？          0  枪神记
                                       林小帅很搞笑幽默风趣          0  枪神记
                                   希望快点更新，这部动漫挺好的          0  枪神记
                                     这么快大结局了，不更了？          0  枪神记
                                   作为一个游戏玩家会守护到最后          0  枪神记
                                       还有7分钟，等等等等          0  枪神记
                                      今天不是更新第13集吗          0  枪神记
                                              明年见          0  枪神记
                                              超级美          0  枪神记
                                               沙发          0  枪神记
                                        这狙击开ggg了吧          0  枪神记
                                      什么时候出第二季啊！！          0  枪神记
 石家庄惊喜尽职尽责睡觉睡觉觉就到家在睡觉自己大家大家阿黄回家啊u之鸡尾酒啊节哀啊哈v家啊卡回家啊          0  枪神记
                                      呵呵！好好收拾收拾今晚          0  枪神记
                                       不怎么样吗。。。。。          0  枪神记
                                      游戏嘛不是怎么成动漫了          0  枪神记
                                            更新太慢了          0  枪神记
                  现在玩枪神纪的少了，也不更新新的活动，还想彻底的觉醒母猴和母狙          0  枪神记
                               阿杰大大，边江大大~\(≧▽≦)/~          0  枪神记
                                             酷跑？？          0  枪神记
                           我觉得很好看，我觉得里边的人物都设计的非常好          0  枪神记
                                       一个星期才更新一集！          0  枪神记
                                     这是天天酷跑吗？名字一样          0  枪神记
                                      12。02，！！！哈哈          0  枪神记
                                              哈哈哈          0  枪神记
                                              NaN          0  枪神记
                                   哦对分别代表百战百胜不会受伤          0  枪神记
                                        什么时候更新 求解          0  枪神记
                                       ？？？？？珂珂莱欧丶          0  枪神记
                                             安西教练          0  枪神记
                                  跟漫画差别有点大，女主来历变了          0  枪神记
                                       名字可不可以在T一点          0  枪神记
                                   这是第一季么？还有第二季咯？          0  枪神记
                              假，见过机器人一枪就死了，出场不带枪，          0  枪神记
                     哇，刚才都说了丽安娜出任务请假，为什么他们还会上当。。。          0  枪神记
                     ~啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊~啊啊啊啊          0  枪神记
                               懦夫觉醒的还是懦夫，只有主角光环了。          0  枪神记
                                   😍😍😍😍😍😍😍          0  枪神记
                                             一个，，          0  枪神记
                                       抢神记手游版出来好了          0  枪神记
                                    枪神纪游戏更好玩，玩很久了          0  枪神记
                                     呵呵呵！回家干干净净过分          0  枪神记
                                     你不吹牛，你爸妈会死吗？          0  枪神记
                                       求歌名*^_^*谢谢          0  枪神记
                                      驴年能更完，真是太慢了          0  枪神记
                                       更新快点，就更好看了          0  枪神记
                                     求更新，速度，，，，，，          0  枪神记
                 -6666666666666666666666666666666          0  枪神记
                                    导演赶快更新吧。我等不及了          0  枪神记
                                    这么久了到底什么时候更新啊          0  枪神记
                       我去，为什么主角怒了还打不过那个人，对不对，请点赞！          0  枪神记
                                   看着没意思不好看还不如玩游戏          0  枪神记
                                   太夸张了吧，就是就是八哥吗？          0  枪神记
                                 无力吐槽！动漫差距太大！编剧太烂          0  枪神记
                                         卧槽，更新真的慢          0  枪神记
                                      早点更新啊啊啊啊啊啊啊          0  枪神记
                                   身外物撒气而发的地方豆腐干粉          0  枪神记
                               都喜欢这剧情嘛？这是一款游戏来的？？          0  枪神记
                            服服服服服服服服服服服服服服服服服服服服服          0  枪神记
                                       深海和慌蛇那个是好的          0  枪神记
                                  敌人都是猪吗？一点意思也没有。          0  枪神记
                                    在国外怎么就不能看什么东西          0  枪神记
                                    2018夏😂😂好，我等          0  枪神记
                                      六月，我又要等，唉😭          0  枪神记
                                 。？。1314......520          0  枪神记
                                       至少还是有点良心…。          0  枪神记
                                       路过，路过，路过，。          0  枪神记
                                       我猴子感觉配音怪怪的          0  枪神记
                                       24集你和我说结局？          0  枪神记
                                       啦啦啦噢噢噢哦哦快乐          0  枪神记
                                     感觉建模还没游戏里的好看          0  枪神记
                                    这不是天天酷跑里的人物吗？          0  枪神记
                     林小师父母不同意就去医院的嘛呢还是我自己去还是你厉害了我          0  枪神记
                             哎，这个游戏土豪都玩不下去了，太单一了。          0  枪神记
                                       又是个逗比男主，恶心          0  枪神记
                                    ttttttttttttt          0  枪神记
                                      我怎么听到了叶神在说话          0  枪神记
                                        枪神纪这游戏还可以          0  枪神记
                                      不是我说在坐的都是帅哥          0  枪神记
                                      这演的全是回忆一年前？          0  枪神记
                                      我缺范爷，其他英雄都有          0  枪神记
                                       我感觉我的手速没谁了          0  枪神记
                                       占楼……………十个字          0  枪神记
                                     挺喜欢的。，，，， ，，          0  枪神记
                                       我觉得枪神尤里挺帅的          0  枪神记
                                 第二季我估计到明年这个时候开播！          0  枪神记
                                最后林小帅那一个抬头好逗啊，哈哈哈          0  枪神记
                                       老铁们周几更新？？？          0  枪神记
                                     搜出来的回复。\n拜托了          0  枪神记
                                    希望一星期更新两集，期待！          0  枪神记
                                      怎么没人写同人小说 啊          0  枪神记
                                            66666          0  枪神记
                               六月，剧毒，时间有点长，但祝越来越好          0  枪神记
                              哦安搜索那我可地塞米松拍多大老大妈没打          0  枪神记
                  枪神纪三年老解说“银河解说”前来报道！终于借到号了（￣▽￣）／          0  枪神记
                                       第二季什么时候出，，          0  枪神记
                                              抢沙发          0  枪神记
                                              男人都          0  枪神记
                                       为了边江和阿杰来的啊          0  枪神记
                                        刀锋是双枪他妹好吗          0  枪神记
                              整体构型不错，就是一些点睛处有模糊不清          0  枪神记
                          这是穿越火线不信你看看那女的帽子上穿越火线标志          0  枪神记
                               大年初一 偶买噶 还要等1周多才能看          0  枪神记
                                               第一          0  枪神记
                              在片尾曲中双枪在中间吧枪扔了这代表什么          0  枪神记
                                  要是这个妹子被抓到一定会插到死          0  枪神记
                                          为什么不更了，          0  枪神记
                                       国的动画咋这么短呢？          0  枪神记
                                2.4亿点击是假的么 就这点人评论          0  枪神记
                                       感觉在看马克，荆轲秀          0  枪神记
                                               还行          0  枪神记
                                         更新能不能快点啊          0  枪神记
                                       继续编，我差点就信了          0  枪神记
                                              好看！          0  枪神记
                                  九大特工。修就是工程或者奶爸咯          0  枪神记
                                      确定这不是第一集？？？          0  枪神记
                                        发表一些好看的嘛！          0  枪神记
                                               😋          0  枪神记
                                 为毛漫画和动漫的剧情完全不一样啊          0  枪神记
                                    说话都是不张嘴啊，牛B动画          0  枪神记
                                      凌终于笑了，太不容易了          0  枪神记
                                               好看          0  枪神记
                                         赞\(≧▽≦)/          0  枪神记
                                      这还是我认识的枪神纪吗          0  枪神记
                             一季就12集，还有12集是第二季的懂吗？          0  枪神记
                                     哈哈哈哈哈哈哈哈哈哈哈哈          0  枪神记
                                     我发现小帅的手机是透明的          0  枪神记
                                      枪神纪98级老玩家在此          0  枪神记
                                              太好。          0  枪神记
                                             6666          0  枪神记
                                      这个隧道也太暴漏了吧‘          0  枪神记
                                      就没看几部动漫有结局的          0  枪神记
                           林小帅怎么使用尤里技能这么像王者里的啊菠萝？          0  枪神记
                                    为什么没更新？谁能说一下？          0  枪神记
                                     女主好像生死回放里的小蛆          0  枪神记
                                             不错，准          0  枪神记
                                    抢沙发，。。。。。。。。。          0  枪神记
                       天美太有才了，这太好看了，不过第二季能不能出早一点。          0  枪神记
                                       更新好慢啊。。。。。          0  枪神记
                              好看！！！但更新的太慢了啊，同意的点赞          0  枪神记
                                   小帅继承枪神尤里了哈哈哈哈哈          0  枪神记
                          不是说林小帅的父亲的精神被封锁了吗？怎么还有？          0  枪神记
                                      当然我的凌了，高冷女神          0  枪神记
                                      林大好中二十。（笑～）          0  枪神记
                                    我一直盼望着下部快点来😣          0  枪神记
                                    。。。。bbbbbbbbb          0  枪神记
                                      枪神纪，端游。。。。。          0  枪神记
                                  怎么不更新了啊，还有更新太慢了          0  枪神记
                               卧槽，为啥我上周看过了，这周没更新？          0  枪神记
                                    怎么更新这么慢 越看越精彩          0  枪神记
                                       谁知道枪神纪还更新吗          0  枪神记
                                     时尚你能给我一个VAP吗          0  枪神记
                                       抢主角光环者，安息了          0  枪神记
                                         一颗子弹一个敌喵          0  枪神记
                                               一个          0  枪神记
                                     求大神下周给我们看12集          0  枪神记
                                       6665556565          0  枪神记
                                               不错          0  枪神记
                                               烂片          0  枪神记
                                       第二部什么时候出来了          0  枪神记
                                       他们都不换衣服的吗？          0  枪神记
                                  等到星期五然后表示不更新了哈！          0  枪神记
                                         66666666          0  枪神记
                                       怎么今天没更新？！！          0  枪神记
                                       怎么不开始更新了呢。          0  枪神记
                                      无限子弹的吗？！？！？          0  枪神记
                                       荒蛇校长=吸血鬼伯爵          0  枪神记
                                       6666666666          0  枪神记
                                     天天酷跑。。。。。。。。          0  枪神记
                              给我弟弟买个小烟花也打来叫我怎么搞呢。          0  枪神记
                                    怎么没了……啊啊啊啊啊啊啊          0  枪神记
                                     天天酷跑吗，，，，，，，          0  枪神记
                                      艾艾游戏还有人玩么……          0  枪神记
                                       不太欣赏德来这种动漫          0  枪神记
                                  小帅是色狼还是特公我绝的是色狼          0  枪神记
                            你们两部你们合一起了咋不说呢害我等了折磨久          0  枪神记
                                               好看          0  枪神记
                                  这里为什么要死人呢剧情有点复杂          0  枪神记
                            这不是真正的第一集，不信去QQ漫画搜来看看          0  枪神记
                                          能不能跟新快点          0  枪神记
                                       呃呃呃呃呃呃呃呃呃呃          0  枪神记
                                  哈哈哈哈哈哈哈哈哈呵呵呵呵呵呵          0  枪神记
                                   前排，我前排，这么早哈哈哈。          0  枪神记
                                              的方法          0  枪神记
                                 over the rainbow          0  枪神记
                                   真期盼第二季不知道什么时候出          0  枪神记
                                       这有漫画吗？谁知道，          0  枪神记
                                         这更新也太慢了吧          0  枪神记
                                6月才回归太久了吧 不过还是好期待          0  枪神记
