comment    like                                  nick     postTime reply  unlike                                user_url
                                每次看了这个非常激动，莫名感觉热血     5.0                                残留味道．枫  2017年04月29日   NaN     1.0      http://i.youku.com/i/UNTI3NDY0Njg0
                                       中途差广告真尼玛恶心    12.0                        优酷用户7327446286  2017年06月07日   NaN     1.0  http://i.youku.com/i/UNDY4ODkyNjM0MA==
                                      中间还插播广告，要脸不    12.0                                   不天分  2017年05月13日   NaN     NaN      http://i.youku.com/i/UMTk4ODE2NTA0
                                      我只想知道多久更新一集     NaN                      い散落漫天的回忆63276431  2017年04月29日   (2)     1.0  http://i.youku.com/i/UMTczMjYxNDU1Ng==
                                      我靠!高潮中间插广告!    10.0                        腾讯用户5544541531  2017年07月02日   NaN     NaN  http://i.youku.com/i/UNDc2NjI1OTEzMg==
:在视频植入广告，不仅无法做到宣传效果，还产生的反感，而且还会对本漫画的最高燃度降低，视频植...    13.0                                  北贝解说  2017年05月22日   NaN     NaN  http://i.youku.com/i/UMzQzMzM3ODY2MA==
                               总有莫名的感动 看个动画片能看到想哭     2.0                              qqxu1988  2017年04月30日   NaN     2.0      http://i.youku.com/i/UNDgwMTczNTQw
                               着实被中途小广告吓惨了，同感的有木有     2.0                                  月下酷鬼  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMTM0NDYwNTU4OA==
                                优酷真的差，慢死广告又多，垃圾东西     7.0                        腾讯用户5912840587  2017年06月06日   NaN     2.0  http://i.youku.com/i/UNDY4ODc2NTgwOA==
                                     你这个广告真的是……多啊    10.0                                 隔壁的猫君  2017年08月20日   NaN     NaN  http://i.youku.com/i/UMTY5ODMyNzQ3Ng==
                              烦不烦人啊？！植入广告？！很烦人啊！！     8.0                        优酷用户8440330804  2017年06月17日   NaN     1.0  http://i.youku.com/i/UNDUwNDU4ODQxNg==
                                 每次都早看完60秒广告，真是够了     8.0                                   不天分  2017年05月13日   (1)     NaN      http://i.youku.com/i/UMTk4ODE2NTA0
                                以前啊 最多也就15秒 现在啊 唉     8.0                                 少つ爷等待  2017年06月09日   NaN     NaN  http://i.youku.com/i/UMTg2NTg1NTMyMA==
                                    他的个性分明就是眼泪好不好     6.0                        优酷用户7705078935  2017年08月09日   NaN     NaN  http://i.youku.com/i/UNDM1NTM1NTI3Ng==
                                 那个光头的手游广告真的太恶心了，     8.0                                    煙楽  2017年07月28日   NaN     2.0  http://i.youku.com/i/UMTM1NDg3NTk4NA==
                                   乌鸦好帅阿！我开始喜欢乌鸦了     9.0                          可口可乐99613733  2017年05月07日   NaN     NaN      http://i.youku.com/i/UNTk2MjU2ODUy
                                        葡萄头好猥琐啊感觉     8.0                  微信用户1472452864198558  2017年08月13日   NaN     NaN  http://i.youku.com/i/UMzk0OTEzOTA3Mg==
                                      林志颖穷疯啦 这种代言     6.0                                 林恩浩39  2017年07月16日   NaN     NaN  http://i.youku.com/i/UMTc0MDg5NTYyNA==
                                   哈哈 其实出久的哭是他的个性     7.0                                  丧黑福造  2017年04月29日   NaN     NaN  http://i.youku.com/i/UNDMwMjUwMjkyOA==
                                啊啊啊等不及了好想看英雄杀手那段啊     1.0                            红角复刻HJNOOB  2017年04月29日   (2)     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                     绿谷家的眼泪果然是遗传的     6.0                                   王振辰  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMzM1Nzc4MjcwNA==
                          绿谷的个性原来的是水吧？ 这么能喷......    10.0                                  音乐赵榛  2017年05月01日   NaN     NaN      http://i.youku.com/i/UMzE3OTk3OTA0
                                 像我这种看完再评论的人已经不多了    10.0                            红角复刻HJNOOB  2017年04月29日   NaN     3.0  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                          300秒的广告     9.0                        优酷用户7337036150  2017年06月09日   NaN     1.0  http://i.youku.com/i/UNDY2NTQwOTQ4OA==
                                             广告好烦     9.0                                神圣雷霆青龙  2017年05月20日   NaN     NaN  http://i.youku.com/i/UMzAxNTMzNDY4NA==
                                    超好看 要是每周双更就好了     7.0                                 哦我就是神  2017年04月29日   NaN     1.0  http://i.youku.com/i/UMTQ0MDYwMjUzMg==
                                       一广告搞得没心情看x     8.0                                    阿呻  2017年08月19日   NaN     NaN  http://i.youku.com/i/UMzEwODA1MDA5Mg==
                                       讨厌广告的明显是没钱     8.0                                 悲催的象征  2017年07月03日   (1)    10.0  http://i.youku.com/i/UMzI5Mjg0MTQ1Ng==
                                            养肥了再看     7.0                               Ptha_lt  2017年05月15日   NaN     1.0  http://i.youku.com/i/UMzEwNDc2MTE5Ng==
在视频植入广告，不仅无法做到宣传效果，还产生的反感，而且还会对本漫画的最高燃度降低，视频植入...     9.0                                 TAW小黄  2017年05月28日   NaN     NaN  http://i.youku.com/i/UMzI0NTk0NDg2NA==
                                      讲道理，这个番真的不错     9.0                            红角复刻HJNOOB  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                         广告时间太长了，     8.0                                   不天分  2017年05月13日   NaN     NaN      http://i.youku.com/i/UMTk4ODE2NTA0
                    投诉吧//@优酷用户5869329754:中间加广告有病！     8.0                                   青云舍  2017年06月18日   NaN     NaN  http://i.youku.com/i/UMzgwMTY5MTI5Ng==
两季中间有十三集和十三集半//@遮住眼睛看你58610674:妈个鸡，怎么19集是十八集，十...     4.0                                 一个蛋的汤  2017年05月07日   (1)     NaN  http://i.youku.com/i/UMzA1NTIwNjkxMg==
                               为什么更新19集点进来确只有18集？     4.0                                love韩娜  2017年05月01日   NaN     NaN      http://i.youku.com/i/UNTIyNzE2MzYw
                                       求第六集13分bgm     7.0                        起个超长的昵称总不会占用了吧  2017年06月22日   NaN     NaN  http://i.youku.com/i/UMjg4MzI0ODM5Mg==
                                     这番啥都好就是节奏太慢了     5.0                         支付宝用户54450604  2017年05月08日   (1)     NaN  http://i.youku.com/i/UMzM1MjU4Mzk2MA==
                                         辣鸡广告去尼玛的     8.0                        微信用户6480723037  2017年06月10日   NaN     NaN  http://i.youku.com/i/UNDY0MDUyOTE0OA==
                                         这中间的广告真烦     8.0                                  撒卡拉奇  2017年06月07日   NaN     1.0  http://i.youku.com/i/UMjg2NjM1Njc4MA==
                                     啊啊啊，对常暗君路转粉啊     8.0                            红角复刻HJNOOB  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                             星期六下午四点更新 你们没有注意时间吗？     1.0                        优酷用户7096494777  2017年05月06日   NaN     1.0  http://i.youku.com/i/UNDUyNTk3ODU4MA==
                                我还是喜欢蛙女诶，毕竟舌头带吸盘的     2.0                                 山猫982  2017年04月30日   (1)     NaN  http://i.youku.com/i/UMjkxNzEyMjQyNA==
                                真服了有些煞笔了，从头到尾说拖拖拖     1.0                            妖尾98245164  2017年04月29日   (1)     2.0  http://i.youku.com/i/UMzIzNzIxNzU2NA==
                                你大爷的，看一会卡一会，有毛病吧。     3.0                       优酷手机用户_24n7uv5w  2017年05月09日   NaN     5.0  http://i.youku.com/i/UMzMxOTIwMDAxMg==
                                      电气承包了我全部的笑点     4.0                  优酷用户1463403027902631  2017年06月13日   NaN     1.0  http://i.youku.com/i/UMzY1MDIxOTYyMA==
                                    这是西游记被黑的最惨的一次     4.0                                 根岛由佳吏  2017年07月10日   NaN     NaN  http://i.youku.com/i/UMzg0MTEzODIxMg==
                                          去tm的广告！     7.0                        腾讯用户6183795051  2017年06月21日   NaN     NaN  http://i.youku.com/i/UNDcyMjMyNjkwMA==
+1//@优酷用户1465359503648635:说的好//@chevre11:在视频植入...     7.0                     ios游客用户6414950009  2017年06月12日   NaN     1.0  http://i.youku.com/i/UNDQ1OTAyMTc2MA==
                                         中间加广告有病！     7.0                        优酷用户5869329754  2017年06月11日   NaN     NaN  http://i.youku.com/i/UNDY5OTYxOTI0NA==
                                         这广告我也是醉了     7.0                            西西94419745  2017年05月24日   NaN     NaN  http://i.youku.com/i/UMjkwOTY0MDczMg==
                                       爆豪绝对的，帅爆了！     5.0                                  爆豪胜己  2017年04月30日   NaN     1.0  http://i.youku.com/i/UNDU3MTY0ODA0OA==
                          绿谷的个性原来的是水吧？ 这么能喷......     3.0                              Crazy灬孤殇  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMTUxMzY4NzgxNg==
                                   我糙尼玛 打人啊 看着就心烦     4.0                         好想好想你59570589  2017年05月21日   NaN     8.0  http://i.youku.com/i/UMzA0MzE5ODg3Ng==
                                        为什么评分才9.2     6.0                                  沬嶒恏宇  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMzI4Mjk2OTA0OA==
                                已经没事了，要问为什么？因为我来了     5.0                                  饕餮餐餈  2017年04月29日   NaN     1.0  http://i.youku.com/i/UMzI2OTc4NTgwOA==
                                    一口气拿三条绿久不就赢了吗     2.0                  优酷用户1493473328939283  2017年05月04日   NaN     NaN  http://i.youku.com/i/UNDU5NjMyNzcwOA==
                                  广告，优酷大哥不要在打了好不好     4.0                        腾讯用户4977497105  2017年05月28日   NaN     NaN  http://i.youku.com/i/UNDY2Njk4MTk2OA==
                                       我晕，6集以后看不了     5.0                        淘宝用户7593385409  2017年05月28日   NaN     NaN  http://i.youku.com/i/UNDY2NDU4NTA0NA==
                            麻批的，我这里显示更新了，我看不了第19集     1.0                                 青放荡不羁  2017年05月05日   NaN     NaN  http://i.youku.com/i/UMTc1NTE5NjcwOA==
                               每一集一个燃点！！！！啊啊啊啊啊啊啊     5.0                                   哦也吖  2017年04月29日   NaN     NaN      http://i.youku.com/i/UMzM4NDE0NzA0
                                          这么卡，卡死了     6.0                        fgfdfgfggfdgfd  2017年07月20日   (1)     NaN      http://i.youku.com/i/UMjYyMTk5NzA4
                                             广告恶心     6.0                  腾讯用户1500516103852848  2017年07月20日   NaN     NaN  http://i.youku.com/i/UNDgyNzQ3MzE3Ng==
                                          看得我全身颤抖     5.0                         十年如一日06980578  2017年05月02日   NaN     NaN  http://i.youku.com/i/UMzAxNTU4NDAxMg==
                                         进展太慢，够看啊     5.0                        腾讯用户6837377626  2017年04月29日   NaN     NaN  http://i.youku.com/i/UNDUzMTgyODkyOA==
                                       我去，会员还有广告啊     6.0                             Smei_ly噖ふ  2017年06月16日   NaN     1.0  http://i.youku.com/i/UMTY1MzkxNzEwNA==
                              为何都在说广告，我咋一次都没见过???     6.0                  优酷用户1463916172684347  2017年05月28日   NaN    14.0  http://i.youku.com/i/UMzY2MTg3MzQyNA==
//@DEATHFOREVER:在视频植入广告，不仅无法做到宣传效果，还产生的反感，而且还会...     6.0                                  北贝解说  2017年05月22日   NaN     NaN  http://i.youku.com/i/UMzQzMzM3ODY2MA==
         //@手机用户_727754406:不知道为什么，绿谷只抓一条，为啥不一把全抓走     6.0                                   天魍魉  2017年05月01日   NaN     NaN      http://i.youku.com/i/UMjE2NDgxNDg=
                                          太热血了！！！     6.0                  淘宝用户1471080115573549  2017年04月29日   NaN     1.0  http://i.youku.com/i/UMzg5OTQ3MzI5Ng==
                                        完全不够看啊 啊啊     6.0                                   吴兴站  2017年04月29日   NaN     NaN      http://i.youku.com/i/UMjAzMDk2OTEy
                                已经没事了，要问为什么，因为我来了     6.0                  优酷用户1464397971866358  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMzY3NDIxNzgwNA==
                                三个都抢过来就是了，为什么非要一个     3.0                         不语却知心13702096  2017年05月06日   NaN     1.0  http://i.youku.com/i/UMTcxNTAzNjUzNg==
                              关上前86的大门，并把84塞进门缝里。     NaN                        微信用户7322616984  2017年04月29日   NaN     NaN  http://i.youku.com/i/UNDU2Njc1MDEzNg==
                                 我在等广告，mmp的我在等广告，     4.0                             sy2226120  2017年09月10日   NaN     NaN  http://i.youku.com/i/UNDg3MDU1MzI2NA==
你说出来就被发现了，没用了//@腾讯用户7392899124:当你发现即将插入广告后，立刻快...     4.0                                幺鸡哦mmd  2017年06月09日   (1)     2.0  http://i.youku.com/i/UMTY2Mzk0NzMwOA==
                                            轰轰好帅。     5.0                  腾讯用户1472986912939767  2017年08月18日   NaN     1.0  http://i.youku.com/i/UMzk2Nzk4MTMyMA==
                                 听说这将是一部超越火影的长篇动漫     1.0                  腾讯用户1468232279377654  2017年04月30日   (1)     1.0  http://i.youku.com/i/UMzc5MDM5ODAxMg==
这就是给人充vlp的//@chevre11:在视频植入广告，不仅无法做到宣传效果，还产生的反...     4.0                        腾讯用户5511908222  2017年06月07日   NaN     3.0  http://i.youku.com/i/UNDQzMjc3Nzg2MA==
                                     飙泪是遗传的呀，这一家子     3.0                                的示范暗示我  2017年05月02日   NaN     NaN  http://i.youku.com/i/UMTM4NDg5NzkwOA==
                                   不看要死。看了等更比死还难受     3.0                                  梅丽赛高  2017年05月06日   NaN     NaN  http://i.youku.com/i/UMzEwOTY2NDM2OA==
                            我就想问骑马战42个人怎么组成4人12组。     1.0                         支付宝用户82089159  2017年07月04日   NaN     4.0  http://i.youku.com/i/UMzM1MjAyNTMyNA==
                                          亲生 鉴定完毕     4.0                  腾讯用户1465012715853838  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzY5Nzk4NDgwNA==
                                       我绝对不会喝安慕希的     3.0                  优酷用户1469768130718843  2017年07月13日   NaN     2.0  http://i.youku.com/i/UMzg0NDI2Njk1Ng==
                                          广告真的666     5.0                        土豆用户_424090007  2017年09月14日   NaN     NaN  http://i.youku.com/i/UMTY5NjM2MDAyOA==
                                        这主角竟然不开挂哦     4.0                          13456156623w  2017年05月27日   NaN     NaN  http://i.youku.com/i/UMjk0Njc2NDE4NA==
在视频植入广告，不仅无法做到宣传效果，还产生的反感，而且还会对本漫画的最高燃度降低，视频植入...     5.0                             半城月光丶半城雾乀  2017年07月09日   NaN     NaN  http://i.youku.com/i/UMTU0MDU2NTQwMA==
                                              傻逼吧     5.0                        土豆用户_833156071  2017年06月22日   NaN     1.0  http://i.youku.com/i/UMzMzMjYyNDI4NA==
说的好//@chevre11:在视频植入广告，不仅无法做到宣传效果，还产生的反感，而且还会对...     5.0                  优酷用户1465359503648635  2017年06月12日   NaN     NaN  http://i.youku.com/i/UMzcwOTkyNTY0OA==
                                好开心啊又看广告啦我最喜欢看广告啦     5.0                  腾讯用户1468116975987850  2017年06月11日   NaN    11.0  http://i.youku.com/i/UMzc4NzA3NTQ0MA==
                             前排沙发可容纳100000人点赞即可入座     2.0                        土豆用户_424955530  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMTY5OTgyMjEyMA==
                                     这个眼泪猛喷的个性不错啊     5.0                            红角复刻HJNOOB  2017年05月02日   NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                       本来想着，存起来下星期看两集的，可是。。。。。没忍住     5.0                            败胜-Boss大基佬  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMTM5NDc2ODM4MA==
                                           真的好看到爆     5.0                            败胜-Boss大基佬  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMTM5NDc2ODM4MA==
                        英雄也需要一个成长过程。男主脑子够使懂得战术分析。     5.0                            沃克-CrabFox  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMjkxMTE1NzU0NA==
                                      看不够 看不够 看不够     5.0                            dabao00888  2017年04月29日   NaN     NaN      http://i.youku.com/i/UMTY1OTIwNjA=
                            已经没事了，不要问我是为什么，因为，我来了     5.0                               Read丶谎言  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMjkwNzQxODk3Mg==
                                更新至19集 每周六18:00更新     3.0                            败胜-Boss大基佬  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMTM5NDc2ODM4MA==
                                      急死人啊一个星期就一集     3.0                              50572526  2017年04月30日   (1)     NaN          http://i.youku.com/i/UMjk5MTYw
                                     啊啊啊，对常暗君路转粉啊     3.0                              massk369  2017年04月30日   NaN     NaN  http://i.youku.com/i/UNDI1NDAzMzcxMg==
                                 眼泪哭成了喷泉笑死我了，哈哈哈哈     2.0                            夏目27093265  2017年06月12日   NaN     NaN  http://i.youku.com/i/UMTczODQyNDAxNg==
                                 敢不敢第三季接上第二季，一次看爽     2.0                          优酷院线88583035  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMTU1MDk1MTA0OA==
                                   个人认为4月新番最好看的一部     3.0                        土豆用户_417310288  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMTY2OTI0MTE1Mg==
  可以选择看漫画//@沃克-CrabFox:个人感觉第二季比相比第一季看点有点少啊，节奏略拖沓了     4.0                       优酷手机用户_9xi9y83e  2017年04月30日   (1)     NaN  http://i.youku.com/i/UMTkxMTQwOTMxMg==
                                 广告真棒，我爱广告（微笑面对生活     1.0                               浪里个浪-At  2017年11月26日   NaN     NaN  http://i.youku.com/i/UMTU0NDUwMjI2OA==
                                           这集上周看过     4.0                               miiuyos  2017年05月05日   NaN     NaN  http://i.youku.com/i/UMzI5NTYwNTUxMg==
                                             越看越烦     4.0                                 少つ爷等待  2017年06月09日   NaN     NaN  http://i.youku.com/i/UMTg2NTg1NTMyMA==
                                           有大学生吗？     4.0                              爱上一个南方姑娘  2017年04月30日   NaN     1.0  http://i.youku.com/i/UNDIxMzU5NTYwOA==
                                           泪喷太牛了。     4.0                      昵称都16位了应该不会已存在了吧  2017年04月29日   NaN     1.0  http://i.youku.com/i/UMTgxNDI5MTgzMg==
                                           各种燃不够！     4.0                                   杀乱战  2017年04月29日   NaN     NaN      http://i.youku.com/i/UMjg4MDAxNzA4
                                             good     4.0                        淘宝用户5592725044  2017年06月09日   NaN     NaN  http://i.youku.com/i/UNDY5MzE1MjY1Ng==
                                          中间加广告……     4.0                                最迷恋二次元  2017年09月12日   NaN     1.0  http://i.youku.com/i/UMzY0OTMyMTMzMg==
                                       而且还在精彩是来广告     4.0                    腾讯用户14692600281081  2017年08月15日   NaN     NaN  http://i.youku.com/i/UMzgyNTA2NjIxNg==
                                              妈的操     4.0                                 许崇坤字灵  2017年08月03日   NaN     4.0  http://i.youku.com/i/UMzIyMzkyODk5Ng==
                                             超级好看     4.0                  微信用户1501000909891635  2017年07月27日   NaN     1.0  http://i.youku.com/i/UNDg0NjcyNzQwMA==
                                             广告好烦     4.0                        腾讯用户8115033605  2017年06月20日   NaN     NaN  http://i.youku.com/i/UNDcxNzk4NzQ0MA==
                                   燃燃燃！！！重要的事情说三遍     3.0                                  航仔先生  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzM0ODMxNTYyNA==
                                            广告真好看     4.0                                基因天空极限  2017年06月11日   NaN     4.0      http://i.youku.com/i/UMjkwMzI1MDA=
                                           广告都tm卡     4.0                        腾讯用户5912840587  2017年06月07日   NaN     1.0  http://i.youku.com/i/UNDY4ODc2NTgwOA==
                                更新至19集 每周六18:00更新     4.0                                影佑Yinu  2017年05月01日   NaN     NaN  http://i.youku.com/i/UMTgxNTgwOTMzMg==
                                     啊啊啊，对常暗君路转粉啊     4.0                                  音乐赵榛  2017年04月30日   NaN     NaN      http://i.youku.com/i/UMzE3OTk3OTA0
                          妈个鸡，怎么19集是十八集，十八集是十七集？？     NaN                        遮住眼睛看你58610674  2017年05月07日   NaN     NaN  http://i.youku.com/i/UMTg1NjA1NTc0NA==
                         超赞 不行了不行了…整个人都燃起来了……啊啊啊啊     1.0                        优酷用户7046903761  2017年05月03日   NaN     NaN  http://i.youku.com/i/UNDQ2NTcxNjQ2MA==
                                 好短，留下帅气的一个侧脸就结束了     1.0                        手机用户_726670519  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMjkwNjY4MjA3Ng==
                   这么好的动画，等也值得，期待一周后的相见！o(*¯︶¯*)/     NaN                               Amy_222  2017年04月30日   NaN     NaN      http://i.youku.com/i/UNTM4MTYzMDYw
                                  男主大招眼泪喷泉，能治不孕不育     NaN                             mydogjack  2017年04月30日   NaN     1.0  http://i.youku.com/i/UMTMyMjE3MjI4MA==
我不骂你但是你来动画区说你是游戏主播谁关注你啊？不说是不是？//@余生cb:大家好(✪▽✪)...     NaN                            暗皇59136453  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzMwMDAyNjcyOA==
                           my轰啊啊啊他怎么那么好。期待回忆杀（会有吗     2.0                        微信用户7382083089  2017年04月29日   NaN     NaN  http://i.youku.com/i/UNDUyOTA4MTE1Mg==
                                啊啊啊等不及了好想看英雄杀手那段啊     NaN                         优酷用户846159580  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMzM4NDYzODMyMA==
                      多久更新一集的这个是 赞 最近看过的新动漫就这个好看啦     NaN                       优酷手机用户_uhowm0v3  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMzEwNTkwOTk3Mg==
                                   透明妹是不想画才这样设定的吧     2.0                        微信用户6984271307  2017年04月29日   NaN     1.0  http://i.youku.com/i/UNDUzNjQwMzUyNA==
                                 他们家的个性不会是哭泣时为喷泉吧     NaN                                  极地鲜虾  2017年04月29日   NaN     NaN      http://i.youku.com/i/UMTUzNjU4Njg=
                                      周六晚上六点更新，准时     3.0                            风986751152  2017年05月14日   NaN     NaN  http://i.youku.com/i/UMTM3ODc3MzcxMg==
                                       感觉一集好快就过去了     3.0                                 水瓶爱摩羯  2017年04月30日   NaN     1.0  http://i.youku.com/i/UMTM4NTU2NDE4NA==
有道理，one for all 普通人控制不了//@陌0B4EF:如果那个复制的个性,复制绿...     3.0                                 タ浴火重生  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzEwOTAxODc2OA==
                                         第六集怎么看不了     3.0                  优酷用户1463908707496798  2017年07月27日   NaN     1.0  http://i.youku.com/i/UMzY2MTYzNDk4MA==
                                        太好看了，扣人心弦     3.0                  优酷用户1490104217748555  2017年04月29日   NaN     NaN  http://i.youku.com/i/UNDUwODY3NTUwNA==
                                          黑角色出门不送     3.0                             _78422258  2017年04月29日   NaN     1.0  http://i.youku.com/i/UMjcwMzc0MTYxMg==
                                       尼玛明明是18说19     3.0                                   史沸龍  2017年05月03日   (1)     NaN  http://i.youku.com/i/UMzE2ODY2NTk4NA==
                                          为什么是18话     3.0                                 羊羊君可爱  2017年04月30日   NaN     1.0  http://i.youku.com/i/UMzQyOTE4NjI3Ng==
                                            下午6点更     3.0                                   爆豪酱  2017年05月06日   NaN     1.0  http://i.youku.com/i/UNDMwNjI1NTY2OA==
             19就是18//@青放荡不羁:麻批的，我这里显示更新了，我看不了第19集     3.0           wxs642481291493123271874730  2017年05月06日   NaN     NaN  http://i.youku.com/i/UNDU4NjAwMzc1Mg==
                                      我的九十秒，中间一分钟     3.0                                   筛子去  2017年06月18日   NaN     NaN  http://i.youku.com/i/UMTU5NTIzMjAwOA==
                                          吗的还看什么啊     3.0                        土豆用户_467351279  2017年06月12日   NaN     1.0  http://i.youku.com/i/UMTg2OTQwNTExNg==
就是，没野心的孩子//@天魍魉://@手机用户_727754406:不知道为什么，绿谷只抓一...     3.0                                  炎罗殿下  2017年05月01日   (1)     NaN  http://i.youku.com/i/UMTUxNDE1NjIyNA==
                                        告诉你们，我好饿呀     3.0                                 香浓的牛粪  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMTU2MDcyODg1Mg==
                                         这番真的挺好看的     3.0                                  我是鬼上  2017年04月29日   NaN     NaN      http://i.youku.com/i/UMTQ1MTk2NDQ0
                                   剧情不拖拉，全程超热血。最棒     2.0                                  帅哥村草  2017年05月02日   NaN     NaN  http://i.youku.com/i/UMTM1MTg5NjQyOA==
                                     这个眼泪猛喷的个性不错啊     2.0                                 死神没有家  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzM5NDYyMjk5Ng==
                                         我去，这集好热血     3.0                               丿银白De殇丶  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMTI5OTgyMDQzMg==
                                           男主赢了吗？     3.0                               Ghost失心  2017年06月12日   NaN     1.0  http://i.youku.com/i/UMTU1NzgxMTM1Ng==
                                           真的好看到爆     3.0                        微信用户7072541209  2017年04月30日   NaN     1.0  http://i.youku.com/i/UNDM3OTE5MTAyMA==
          中间有个0.5集//@土豆用户_401628029:为什么看不到 都更新19了     3.0                        腾讯用户9060302196  2017年05月05日   NaN     NaN  http://i.youku.com/i/UNDU1NDIzNjMyOA==
                                            超爱乌鸦！     3.0                             撒Game哈西米哟  2017年05月01日   NaN     NaN  http://i.youku.com/i/UMTU2ODM5MTA0NA==
                                               给力     3.0                                   王敏醉  2017年05月23日   NaN     NaN  http://i.youku.com/i/UNDUyMDUyNjgzMg==
                                我是春岛梦，我就是要让你老子的广告     NaN                           game_4nqv90  2018年01月20日   NaN     NaN  http://i.youku.com/i/UMzEzODE5OTYxNg==
                                     太快了一下就看完了！天哪     2.0                               YangWL灬  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMzM3NjAxNjUzNg==
                                  看到好多人在等更新，我就放心了     2.0                               愛的每一次微笑  2017年04月29日   NaN     NaN      http://i.youku.com/i/UMjg3MDI3MzA0
                                    广告我忍了，能有点质量不?     1.0                       支付宝用户8857356366  2018年02月08日   NaN     NaN  http://i.youku.com/i/UNDk5NTQwNTU1Mg==
                                       而且还在精彩是来广告     3.0                    腾讯用户14692600281081  2017年08月15日   NaN     NaN  http://i.youku.com/i/UMzgyNTA2NjIxNg==
                                              NaN     3.0                        淘宝用户6060776192  2017年07月24日   NaN     1.0  http://i.youku.com/i/UNDcyMzI3ODI0OA==
                                           这广告真恶心     3.0                        土豆用户_386788371  2017年07月18日   NaN     NaN  http://i.youku.com/i/UMTU0NzE1MzQ4NA==
                                  是在不喜欢爆豪这种大吵打闹性格     NaN                            _105841512  2017年06月07日   NaN     8.0  http://i.youku.com/i/UMjY0ODAxNjI4OA==
                                            绿谷君好傻     3.0                                死亡后的悲伤  2017年05月29日   NaN     3.0  http://i.youku.com/i/UMTM1MTQ1MDI3Ng==
                              2：28的时候是找了个路人给丽日配音吗     NaN                         奇迹契约者34130739  2017年04月29日   NaN     1.0  http://i.youku.com/i/UMzAxNDA0MjE3Ng==
                                              NaN     3.0                        腾讯用户8449031997  2017年05月06日   NaN     NaN  http://i.youku.com/i/UNDI5MzMzNTY4OA==
                                          真的更新的好慢     3.0                                  あ莳緔あ  2017年05月04日   (1)     NaN  http://i.youku.com/i/UMzIyMTA1NDQ2NA==
                                            超爱乌鸦！     3.0                            红角复刻HJNOOB  2017年05月01日   NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                             这个影子鸟头的声优是不是铁血里的奥尔加？     3.0                            红角复刻HJNOOB  2017年05月01日   NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                      哈哈哈哈绿谷的个性其实是眼泪喷泉，下集轰对绿谷“告白”     3.0                            红角复刻HJNOOB  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                     啊啊啊，对常暗君路转粉啊     3.0                            红角复刻HJNOOB  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                        妈妈太萌了 哈哈哈     3.0                                  魔神小哥  2017年04月30日   NaN     NaN      http://i.youku.com/i/UMjA1MDMyOTY0
                                            终于放大了     3.0                        土豆用户_405010203  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMTYyMDA0MDgxMg==
                                              好好好     3.0                        优酷用户7401717910  2017年04月29日   NaN     1.0  http://i.youku.com/i/UNDQ0MzI1ODM3Mg==
                                   买苹果电脑就能不看广告了👌     2.0                       优酷手机用户_kd37ju19  2017年08月05日   NaN    11.0  http://i.youku.com/i/UMzE2OTE2NzE0MA==
                                上鸣放完电后傻逼的好可爱哈哈哈哈~     2.0                                   银凸曼  2017年04月30日   NaN     NaN  http://i.youku.com/i/UMzQzODIxMjI2MA==
                                     欧尔麦特更像绿谷出久他爸     1.0                         支付宝用户67194499  2017年04月29日   NaN     NaN  http://i.youku.com/i/UMzIyNjc5MTkyOA==
